"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.sigma","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.5.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.5.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.5.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.5.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.5.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.5.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.5.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.5.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.5.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.5.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy","testCM.Class.5.Balanced.Accuracy"
"1","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,1,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
"2","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,2,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
"3","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,4,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
"4","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,8,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
"5","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,16,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
"6","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,32,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
"7","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,64,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
"8","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,128,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
"9","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,256,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
"10","Phase ~ TIME0","svmRadial",423,45,1,"noProc",2.98023223876953e-08,512,0.264775413711584,0,0.377777777777778,0.189710610932476,0.237678244727798,0.534589887353627,0.266666666666667,0.0681011383597755,NA,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.878787878787879,0.973684210526316,1,0.441176470588235,0.897435897435897,0.6,0.5,1,0.296296296296296,0.2,0.828571428571429,0.86046511627907,0.818181818181818,0.833333333333333,0.875,0.6,0.5,1,0.296296296296296,0.2,0.5,0.142857142857143,0.111111111111111,0.727272727272727,0.166666666666667,0.545454545454545,0.222222222222222,0.2,0.421052631578947,0.181818181818182,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.133333333333333,0.0222222222222222,0.0222222222222222,0.177777777777778,0.0222222222222222,0.222222222222222,0.0444444444444444,0.0222222222222222,0.6,0.111111111111111,0.689393939393939,0.558270676691729,0.555555555555556,0.584224598930481,0.532051282051282
