"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.sigma","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.5.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.5.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.5.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.5.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.5.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.5.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.5.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.5.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.5.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.5.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy","testCM.Class.5.Balanced.Accuracy"
"19","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",9.5367431640625e-07,128,0.264775413711584,0,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"20","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",9.5367431640625e-07,256,0.264775413711584,0,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"21","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",9.5367431640625e-07,512,0.276595744680851,0.0164435190954545,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"22","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",9.5367431640625e-07,1024,0.375886524822695,0.154634024481639,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"23","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,1,0.264775413711584,0,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"24","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,2,0.264775413711584,0,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"25","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,4,0.264775413711584,0,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"26","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,8,0.264775413711584,0,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"27","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,16,0.276595744680851,0.0164435190954545,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"28","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,32,0.375886524822695,0.154634024481639,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"29","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,64,0.385342789598109,0.167839469741681,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"30","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,128,0.378250591016548,0.157791539230234,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"31","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,256,0.380614657210402,0.160949388651247,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"32","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,512,0.380614657210402,0.160949388651247,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"33","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",3.0517578125e-05,1024,0.394799054373522,0.181149995462932,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"34","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,1,0.375886524822695,0.154634024481639,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"35","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,2,0.390070921985816,0.174328168502603,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"36","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,4,0.378250591016548,0.157791539230234,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"37","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,8,0.380614657210402,0.160949388651247,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"38","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,16,0.380614657210402,0.160949388651247,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"39","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,32,0.394799054373522,0.181149995462932,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"40","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,64,0.394799054373522,0.181564646930338,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"41","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,128,0.392434988179669,0.180850262221954,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"42","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,256,0.423167848699764,0.227229505619155,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
"43","Phase ~ DTNDVI + DTEVI","svmRadial",423,45,2,"noProc",0.0009765625,512,0.458628841607565,0.282934087409689,0.511111111111111,0.366197183098592,0.35774038567003,0.662966251607206,0.266666666666667,0.000413701455906712,NA,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.636363636363636,0.868421052631579,1,0.911764705882353,0.948717948717949,0.4,0.285714285714286,1,0.75,0.5,0.84,0.868421052631579,0.837209302325581,0.939393939393939,0.902439024390244,0.4,0.285714285714286,1,0.75,0.5,0.666666666666667,0.285714285714286,0.222222222222222,0.818181818181818,0.333333333333333,0.5,0.285714285714286,0.363636363636364,0.782608695652174,0.4,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.177777777777778,0.0444444444444444,0.0444444444444444,0.2,0.0444444444444444,0.444444444444444,0.155555555555556,0.0444444444444444,0.266666666666667,0.0888888888888889,0.651515151515151,0.577067669172932,0.611111111111111,0.864973262032086,0.641025641025641
