"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.sigma","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.5.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.5.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.5.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.5.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.5.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.5.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.5.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.5.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.5.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.5.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy","testCM.Class.5.Balanced.Accuracy"
"11","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,1024,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"12","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,1,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"13","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,2,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"14","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,4,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"15","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,8,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"16","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,16,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"17","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,32,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"18","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,64,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"19","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,128,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"20","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,256,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
"21","Phase ~ TIME0 + DTNDVI","svmRadial",330,138,2,"noProc",9.5367431640625e-07,512,0.263636363636364,0,0.521739130434783,0.37943721468965,0.435097992162202,0.60742732479754,0.268115942028986,2.40633786561367e-10,NA,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.702970297029703,0.974358974358974,0.954954954954955,0.798076923076923,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.825581395348837,0.870229007633588,0.861788617886179,0.89247311827957,0.941176470588235,0.423076923076923,0.571428571428571,0.666666666666667,0.533333333333333,0.631578947368421,0.594594594594595,0.19047619047619,0.37037037037037,0.705882352941177,0.631578947368421,0.49438202247191,0.285714285714286,0.476190476190476,0.607594936708861,0.631578947368421,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.159420289855072,0.0289855072463768,0.072463768115942,0.173913043478261,0.0869565217391304,0.376811594202899,0.0507246376811594,0.108695652173913,0.326086956521739,0.13768115942029,0.648782445812149,0.582417582417582,0.662662662662663,0.75197963800905,0.786377708978328
